text,language,source,label
Kwethulwe ngokusemthethweni uhlelo lwe-Woza Matrics oluhlose ukusekela abafundi baka-Matric kulo nyaka. Lolu hlelo lwaziswa ngemuva kokuba abafundi babhekane nezingqinamba eziningi ngenxa yesifo segciwane lecorona (i-COVID-19). UMnyango weMfundo eyiSisekelo (i-DBE) uqinisekisa ukuthi ukuvulwa kwalo hlelo kuzosiza abafundi ukuba balungiselele kahle izivivinyo zabo zokuphela konyaka.,zul,machine,1
"It will give the user three warning messages and, if they persist, it will block them,” says Netshiya. She advises parents to install basic internet mon-itoring software on their children's devices to monitor their activities. “There are low-cost prod-ucts that can invisibly moni-tor the activities of your kids and privately email you the results as often as you like. These are very important to track internet sites visit-ed, downloads, chatroom conversations and instant messaging.”The CSIR offers the follow-ing tips for parents who sus-pect their children are victims of cyberbullying: • Ensure the child feels safe, show unconditional sup-port.• Work with your child to arrive at a course of action that you both agree on.• Discuss the cyberbullying matter with the relevant school.• Contact parents of the ag-gressor to investigate the matter and remove offend-ing material.• Report the issue to police in the case of physical threats or extortion, stalk-ing, blackmail and the sex-ual exploitation of minors.• Educate your child about appropriate online behav-iour.• Reinforce positive morals and values.",eng,human,0
"Small business owners and street vendors in Southern Africa were among those most severely impacted by the lockdowns during the COVID-19 pandemic. These entrepreneurs faced significant economic hardships and challenges in maintaining their livelihoods. Consequently, there was a critical need for support mechanisms to help them navigate this difficult period and sustain their operations.",eng,machine,1
"Tax-free goods were introduced by the government in 1991 to help low-income households save money on essential items. By removing taxes from these specific products, the government makes basic necessities more affordable for those with limited budgets. Over time, the list of zero-rated goods has expanded to include a wider variety of items. This initiative plays a crucial role in reducing the cost of living for vulnerable families.",eng,machine,1
"He says the office was established to assist people who are unhappy with the services of the GEPF. It will be especially bene-ficial to people who cannot afford legal recourse. Before people take their disputes to the Office of the Public Pro-tector or to the courts, they can seek mediation from the Ombud.The Ombud will inter-vene in matters that lead to unreasonable delays in the processing of payments due to claimants. It may only mediate in complaints that have arisen within the past three years.Other issues within the GEPO’s scope include: • The failure of officials to perform their duties in terms of the Fund’s law and rules; • Breaking a commitment without a justifiable rea-son; and• Incorrect or misleading in-formation provided by the GEPF employees.Before lodging a complaint with the GEPO, a person must send a written com-plaint to either the GEPF, the Government Pensions Administration Agency (GPAA) or their employer, and give them a chance to settle the matter.“You must allow them 30 days to correct the issues that you identified.",eng,human,0
"Ngaphandle uma umsolwa wecala leGBV angabeka izimo ezinqala ukuthi kungani kumele akhululwe ngebheyili, inkantolo kumele inqume ukuthi bavalelwe kuze kuphele ukuthethwa kwecala. Ekuthatheni isinqumo esicelweni sebheyili, izinkantolo ziphoqelekile ukucabangisisa ngezinto eziningi. Okubandakanya imibiko yaphambi kokuthethwa kwecala, ukwesatshiswa okunodlame kosindile, kanye nombono wosindile mayelana nokuphepha kwakhe. Mayelana noshwele, ummangali noma isihlobo sesisulu esashona kumele bakwazi ukuyozimela kwi-bhodi likashwele.",zul,human,0
"We need to wear a cloth mask that covers our nose and mouth whenever we leave home. We must continue to regularly wash our hands with soap and water or sanitiser. We must continue to clean and sanitise all surfaces in all public spac-es. Most importantly, we must keep a safe distance – of at least 2 metres – from other people.",eng,human,0
"The government continues to prioritize the fight against corruption within public services. To facilitate this effort, the National Anti-Corruption Hotline has been established to make it easier for citizens to report misconduct. This dedicated emergency line empowers community members to play an active role in combating corruption by sharing vital information.",eng,machine,1
"Isikhulu Sokhetho Esiyinhloko, uSy Mamabolo, usazisa ukuthi ukubhalisela ukuvota kuzoba ngoNdasa wezi-2018. Ubike ukuthi zonke izikhungo zokuvota eziyizi-22 612 zizobe zivulekile ngempe-lasonto mhla ziyi-10 kanye nomusis mhla ziyi-11 kuNdasa. Lezi zikhungo zizovula iminyango yazo kusukela ngele-8 ekuseni ukuze abezweni bakwazi ukubhalisa.",zul,machine,1
"Abanikazi bamabhizinisi amancane nabathengisa emgwaqeni baseNingizimu Afrika babe yingxenye yabantu abashayeke kakhulu ngenxa yokuvalwa kwezwe ngesikhathi se-COVID-19. Lesi simo sabenza ukuthi amabhizinisi amaningi alahlekelwe yimali futhi alwe kakhulu ukuze asale ephila. Ukuze badlule kulesi sikhathi esinzima, kube nokunikezwa kwezibonelelo kanye nokusekelwa nguhulumeni ukuze bakwazi ukuvuselela imisebenzi yabo. Lezi zinhlelo zibe nendima enkulu ekuncedeni laba abathengisa ukubuyela emisebenzini yabo yansuku zonke.",zul,machine,1
"Ezinye izinkundla zemidlalo ezise-tshenziswe njengezindawo zokugo-nqa kanye nezibhedlela zesikhasha-na, zibandakanya izinkundla ze-midlalo iCape Town Stadium kanye neFNB Stadium . Uhulumeni waseJalimani kanye nenkampani yezimoto i-Volkswagen yenze isethembiso semali eyizigidi ezingama-R107 nezosiza ukwakha isibhedlela sesikhashana eBhayi. Uma ngabe lesi sibhedlela sesiku-lungele ukwamukela iziguli, sizokwazi ukungena imibhede eyizi-4 000. Imishini yokuphefumula Ngosizo ezingxenyeni ezahlukene zikahulumeni, izinkampani kanye nezinhlangano, iNingizimu Afrika ikwazile ukuqongelela izinsiza zokuzivikela, nezinye izinto zo-kwelapha kanye nemishini yokuphe-fumula.Umshini wokwelapha osiza ngokuphefumula ngumshini osiza amaphaphu ukuthi asebenze ngo-kusezingeni eliyilo.",zul,human,0
"Bursaries are available in the following fields of study and applicants should be in their particular year of study at the time of their application: • Pharmacy (first, second, third and fourth year)• Retail business management (first, second and third year)• Accounting (second, third and fourth year)• E-commerce: UI design (second and third year)• Food sciences (second, third and fourth year)• Information technology (second and third year)• Logistics and supply chain (third and fourth year).",eng,human,0
"Like the massive cold fronts that sweep into our country from the South Atlantic at this time of year, there are few parts of the country that will remain untouched by the coronavirus. The coronavirus storm is far fiercer and more destructive than any we have known before. It is stretching our resources and our resolve to their limits. The surge of infections that our experts and scientists predicted over 3 months ago has now arrived.",eng,human,0
"According to the Road Traffic Management Corporation (RTMC), only 42% of the 32,748 driver's licenses issued have been collected by motorists. This means a significant number of valid licenses remain uncollected at various licensing departments. Drivers are encouraged to retrieve their documents promptly to ensure they are legally compliant while operating a vehicle on the road.",eng,machine,1
Ukubhalisela ukuvota kuyisinyathelo esibalulekile kubantu bonke abafuna ukuba nezwi ezikhethweni. Zonke izikhungo zokuvota eziyizi-22 932 zizovuleka kusukela ngo-08h00 kuya ngo-17h00 ngempelasonto yokubhalisela. Leli thuba lihle kakhulu kulabo abaqala ukubhalisa ukuze baqiniseke ukuthi amagama abo asemhlwini lwabavoti. Sicela nisebenzise leli thuba ukuze nibe yingxenye yokuzikhethela ikusasa lezwe.,zul,machine,1
"Fast forward to 2017 and Mashigo was announced as the second best performing learner with special needs in the matric class of 2017 in South Africa. He passed matric with flying colours, achieving three distinctions and being accepted by the University of Pretoria to study Public Management and International Relations. He said without the assistance of the South Africa Social Security Agency (Sassa), his dreams would not have come true. “My mother is unemployed so from a young age I have been getting the disability grant from Sassa, which had such a huge impact on my family,” he said.",eng,human,0
"Kuyinto engephikiswe ukuthi intsha ingumgogodla wendlela-kucabanga kanye nohlaka oluyisisekelo lwezwe lethu. Naphezu kokuthi kukhona ababona abasha njengabantu abangenalo uqotho, iqiniso lithi lolu luhlobo lwentsha luletha imibono emisha nokuqonda okujulile okudingeka ekuthuthukiseni isizwe. Bame njengengonyama egqamile ezoholela ekwakheni umphakathi ozinzile nonenqubekela phambili. Ngakho-ke, ukubaxhasa nokubanika amathuba kuwukwakha igugu elizohlala liyingonyama yezizukulwane ezizayo.",zul,machine,1
"I-Operation Vulindlela isiqalile ukuvula indlela eya ekukhuliseni umnotho waseNingizimu Afrika ngokubhekana nezithiyo ezidala ukunqongkodana kwezindima zezomnotho. Ukushoda kwamakhono kanye nezindleko eziphezulu zezinsizakalo zenethiwekhi bekuyizinto ezikhulu ezithinte kakhulu intuthuko yemikhakha ehlukene. Ngokubhekisisa lezi zinkinga, lolu hlelo luhlose ukwakha isisekelo esiqinile esizovumela umnotho ukuba ukhule ngokushesha.",zul,machine,1
"Izifonyo zobuso akufanele zehliswe lapho umuntu ekhuluma, ekhwehlela noma ethimula. Kubaluleke kakhulu ukuthi izifonyo ezenziwe ngendwangu zisetshe-nziswe ngendlela efanele. Ukusetshenziswa ngendle la engalungile kungahle kuholele ekutheni labo abawafakile bazibekeengcupheni yokusabalalisa iCOVID-19 . Nalapho ufake isifonyo kufanele: • ugeze izandla zakho• ulandele umyalelo wokuqhelelana nabantu• khumbula ukuthimule-la nokukhwehlelela endo-lolwaneni yakho• gwema ukuthinta ame hlo akho, ikhala noma umlomo ngezandla ezingcolile.",zul,human,0
"Inkantolo ekhethekile isikhombisile ukuthi ubugebengu abubuyiseli, ikakhulukazi kulabo abenze ubuqophololo ngokwebela umbuso. Lokhu kuqinisekisa ukuthi ingalo yomthetho iyinde futhi ayikaze ikhohlwe, noma ngabe laba abaziphambele bebengakholelwa ukuthi baphumelele. Kuyisixwayiso esicacile ukuthi wonke umuntu ozama ukudla imali yombuso uzogcina ebhekana nemiphumela enzima.",zul,machine,1
"Ukuhlukunyezwa nokunukubezwa kuwubugebengu obubucayi obuthinta abantu abaningi emphakathini. Kubalulekile ukuthi ungathuli, kodwa ubuyise amandla akho ngokubika lokhu okwenzekayo. Njengoba uColonel Bhembe ekugcizele, ukubika lobu bugebengu emaphoyiseni kusiza ekutheni kube nokulungiswa kwezinto. Uma umphakathi usebenzisana namaphoyisa, sakha indawo ephephile kubo bonke abantu.",zul,machine,1
"Certainly, there are signs of hope. The number of new confirmed cases in South Africa continues to decline. At the peak of the disease just one month ago, we were recording around 12,000 new cases a day. This has dropped to an average of around 5,000 a day over the past week.",eng,human,0
"Place the mask with the correct side facing your face, and ensure that it covers both your nose and mouth properly.4. Tie the strings behind your head, or if you are using elastic bands, make sure these are tight.5. Make sure it fits well. Move it around to get the best fit.",eng,human,0
"Ukuqeqesheka emsebenzi ni kuyadingeka ukuze ku zoba nozinzo emisebenzi ni kahulumeni, ikakhuluka zi ezikhundleni eziphezulu. Abasebenzi bakahulumeni kumele bakwazi ukuqhu beka benze umsebenzi wabo “noma ngabe kunaluphi na ushintsho loNgqongqoshe, Amalungu oMkhandlu We ziphathimandla noma Ama khansela aseqenjini elibusayo eliphethe ukuphathwa, noma izinguquko zamaqembu epo litiki emva kokhetho”. Siphakamisa izinguquko ezifinyelela kude ezimbalwa, ezifana nokwelula isikhathi saBaphathi Beminyango ngokubheka ukufaneleka kanye nokusebenza kahle, ngokwenza ukuhlolwa oku hambisana nomsebenzi no kubandakanya iKhomishana Yemisebenzi Kahulumeni kwinhlolokhono yaBaqondi si-Jikelele kanye namaPhini aBaqondisi-Jikelele. Ukwethulwa kokuhlolwa ubuqotho kubo bonke abakhe thiwe kuzosiza ukuthi siqa she abasebenzi bakahulumeni abazosebenza ngeqiniso.",zul,human,0
"Ubumbano lwemiphakathi bubonwa njengento ebaluleke kakhulu ekutholeni impumelelo nokuthula eNingizimu Afrika. Lokhu kubonakale ngokusobala ezigamekweni ezibuhlungu ezenzeke endaweni yase-Phoenix namaphethelo eThekwini ngesikhathi sothuthuva nodlame olwakuhlasela izizwe. Lezi zehlakalo zigcizelele ukuthi ukungaboni ngaso linye kungadala ukuhlukana okunzima phakathi kwabantu. Ngakho-ke, kubalulekile ukuthi imiphakathi ihlangane ukuze kuvikelwe ukuba kube nezimo ezifana nalezo esikhathini esizayo.",zul,machine,1
"Isikhulu Sokhetho Esiyinhloko sekhomishana uSy Mamabolo uthe zonke izikhungo zokuvota eziyizi-22 612 zizovula ngempe-lasonto yangomhla ziyi-10 kanye namhla ziyi-11 kuNdasa wezi-2018, kusukela ngele-8 ekuseni kuze kube ngele-5 ntambama, ukuze kwenziwe kube lula futhi kusize abavoti ukuthi bafake imininingwane yabo yakamuva yokubhalisa noma ukuthi ba bhalise. Uma uthuthele endaweni entsha kusukela mhla ugcina ukubha lisela ukuvota, kumele ubhalise esifundeni sakho sokuvota esisha. Izakhamuzi zaseNingizimu Afrika ezineminyaka yobudala eyi-16 kanye nangaphezu-lu ezinomazisi noma ikhadi elisemthethweni zingabhalisela ukuvota. Uma ungabhalisanga, angeke uze uvunyelwe ukuthi uvote ngowezi-2019.",zul,human,0
"Abafundi bezikolo zasemakhaya sebaqale ukuthola usizo olubalulekile ukuze bathuthuke ezifundweni zabo. Umnyango uyethemba ukuthi lokhu kuzolekelela ekuphuculeni izinga lokufunda nokufundisa ohlelweni lwemfundo eyisisekelo ezindaweni zasemakhaya. Okwamanje, lolu hlelo lusalingwa ezifundeni ezimbi kakhulu ukuze kubukwe ukuhamba kwalo.",zul,machine,1
Uhlelo olubizwa ngokuthi i-Gauteng on the Move selwethulwe ukuze lusize abasebenzisi bezithuthi zomphakathi. Lolu hlelo luhlose ukuqeda ukudideka nokungabaza okuhambisana nokusetshenziswa kwezithuthi zomphakathi esifundazweni saseGauteng. I-app inikeza umphakathi imininingwane eqondile nesheshayo mayelana nezikhathi nezinhlelo zokuhamba. Lokhu kuzosiza ekutheni abahambi bahlele uhambo lwabo ngendlela efanele nangokuzwethesheka.,zul,machine,1
"Ngubani ofaneleke yilolu hlelo? • Ngabantu abafuna ukwenza ngcono imiphumela yabo kamatikuletsheni, okungaba yilabo abasanda kubhala noma labo ababhala eminyakeni eyishumi eyedlule. UDkt Malapile uyachaza ukuthi umuntu ofuna ukuthola isiqu sobunjiniyela, njengesibonelo nje, kumele ukuthi anyuse amamaki akhe ezibalo uku-ze afaneleke ukwenza lolo hlelo lomkhakha wezifundo.• Abantu abangazange ba-phumelela umatikuletsheni wabo futhi abafuna ithuba lesibili ukuze baphase. • Abantu abashiya phansi isikole emva kokuphasa iBanga lesishiyagalolunye (owawubizwa ngoStanda rd 7 phambilini), abane-minyaka engama-21 noma ngaphezulu, futhi abafisa ukuthola umatikuletsheni wabo.",zul,human,0
"Uhlelo lwe-Bami ngomumo selulethe ithemba emiphakathini ngokwakha amathuba omsebenzi amaningi. Sekuqashwe abantu abangaphezulu kwezi-5 000 abaphuma emiphakathini entulayo, lapho baqeqeshwa khona ngokulwa nomlilo nokuvimba ukubhebhetheka kwawo. Ngaphezu kwalokho, lolu hlelo lubanikeza izemfundo namakhono ahlukahlukene, okuhlanganisa nokunikeza usizo oluphuthumayo.",zul,machine,1
"Katlego Makhanda from Moiletswane, Nyakatho Ntshonalanga, understands all too well the devastating toll smoking takes on one's health. Having quit the habit four years ago, he speaks candidly about the grueling struggle involved in breaking such a powerful addiction. His experience serves as a sobering reminder that while the road to recovery is difficult, continuing to smoke can cause a person's life to slip away.",eng,machine,1
"Ukubhema ugwayi kuyingozi kakhulu ngoba kulimaza amaphaphu nenhliziyo, okungaholela ekutheni impilo yakho ishabalale. Njengoba ubonakala endabeni ka-UKatlego Makhanda, ukuyeka ukubhema kunzima ngenxa yokuncandela kodwa kuyinto ebalulekile ukuze uvuse impilo yakho. Kubalulekile ukuthi abantu bayeke lolu mlutha ukuze bagwembe izifo ezibulalayo ezingavela ngenxa yalo. Ngakho-ke, funa usizo namuhla ukuze uvikele ikusasa lakho nempilo yakho.",zul,machine,1
UMongameli u-Cyril Ramaphosa ugcizelele ukwenza ngcono izimpilo kanye nendlela yabantu yokuziphilisa eNkulumweni yakhe Echaza Ngesimo Sezwe (i-SoNA) yangowezi-2022. Ubike ukuthi lo msebenzi uzokwakhela phezu kwesisekelo soHlelo Lokwakhiwa Kabusha kanye Nokuvuselelwa Komnotho. Lokhu kwenziwa ngenhloso yokuthuthukisa imithombo yokuphila nokunikeza izizweni amathuba angcono okuziphilisa.,zul,machine,1
"Izinkulungwane zeziguli zibhekana nezifo ezihlobene negazi minyaka yonke, okwenza kube kubalulekile ukuba sinikele ngegazi. Ukunikela ngegazi kuyisenzo somusa esingasiza ekusindiseni impilo yomuntu osidingayo. Siyakhuthaza wonke umuntu okwazi ukunikezela ukuba avakashele izindawo zokunikela ngegazi ukuze sisize laba abagulayo. Ngokwenza lokhu, siba nengxenye ekunikezeni ithemba nokuqinisekisa ukuthi iziguli zithola usizo oludingekayo.",zul,machine,1
"The special court has sent a clear message that crime does not pay. While those who plundered state resources may have believed they had succeeded, the long arm of the law has finally caught up with them. These proceedings serve as a stark reminder that no one is above justice.",eng,machine,1
"Ubhema bugaba kakhulu futhi bungaqeda impilo yomuntu ngokushesha, okwenza ukuthi kube kubalulekile ukuqonda imiphumela yalo emibi. UKatlego Makhanda, ovela eMoiletswane eNyakatho Ntshonalanga, ufike waba ngofakazi bokuthi kunzima kakhulu ukuyeka ukubhema ngenxa yokulungela komzimba. Ngemuva kokulwa nesikhathi eside, uMakhanda ukwazile ukuyeka lona lo mkhubo eminyakeni emine eyedlule, okumlethe ekutheni aphile impilo engcono. Indaba yakhe isikhombisa ukuthi nakuba indlela ibukeka inzima, ukuyeka ugwayi kuyisinqumo esisindisa impilo.",zul,machine,1
"We have an active civil society ever ready to safeguard our fundamental freedoms and rights.One of the triumphs of our democracy is that every South African believes the Constitu-tion protects them and that the courts are a fair and impartial arbiter of their interests.I got thinking on these mat-ters during a recent visit to the Eastern Cape to assess the province’s coronavirus state of readiness.I was asked by a journalist whether I was concerned at the pending litigation challenging certain provisions of the Disas-ter Management Act. This law is the basis for all the regulations promulgated under the nation-al state of disaster we declared to combat coronavirus.Since the start of this crisis, a number of people have exer-cised their right to approach the courts. The lockdown regulations were challenged in the very first week of the lock-down by a private citizen from Mpumalanga who wanted an exemption from the travel prohibition to attend a funeral.In the seven (7) weeks that have followed, there have been legal challenges from a number of individuals, religious bodies, political parties, NGOs and from business organisations against one measure or more of the lockdown provisions they were unhappy with. Some have succeeded in their legal chal-lenges and some have not.",eng,human,0
"Students in rural schools are receiving essential support to enhance their educational experience. The Department aims for this initiative to improve the overall standards of teaching and learning within basic education in these areas. Currently, the program is being piloted in disadvantaged districts to evaluate its effectiveness. This effort seeks to bridge the educational gap and provide better opportunities for rural learners.",eng,machine,1
"Lokhu kuzoso ndeza utshalomali lwabazime le futhi kuthuthukise indlela eqeqeshekile yokuphathwa nokugcinwa kweziqukathi zokugcina impahla. Ngale ndlela yethu yenqubo yezinguquko ngokuhamba kwesikhathi sizothuthukisa indlela yokusebenza eqeqeshe kile emachwebeni ethu kanye nojantshi futhi nokuvula ngempumelelo utshalomali olukhulu olubhekelele ingqa lasizinda. Lokhu ngeke kwe hlise kuphela amanani kanye nokuthuthukisa ukuncintisa na kulabo abathumela impa hla kwamanye amazwe, ko dwa kuzophinde kusungule nenqubo yezinkulungwa ne zamathuba emisebenzi emisha. Ngalezi zindlela zombili zokusebenza okuthuthukile kanye nezinguquko zezakhi wo, Ichweba laseThekwini lizophinde likwazi ukubuyisa isikhundla salo njengechwe ba elisebenza kahle kakhulu e-Afrika yonkana.",zul,human,0
"Niyethulelwa is spearheading new communication efforts within the Government Communications and Information System (GCIS) to enhance public engagement. By providing essential updates in both English and isiZulu, the department aims to ensure that critical state information is accessible to a much wider audience. This bilingual approach marks a significant step toward more inclusive and effective government outreach.",eng,machine,1
"Ukubhema ugwayi kulimaza amaphaphu futhi kwenza abantu babe sengozini enkulu yokuthola izifo zokuphefumula njenge-COVID-19. Ukuvalwa kokuthengiswa kukagwayi kuzosiza ekunciwiseni abantu ababhemayo, okuzothuthukisa impilo yomphakathi wonke. Uma abantu beyeka ukubhema, amaphaphu abo aba namandla okulwa nezigciwane ezibucayi. Ngakho-ke, le nyathelo liyabalulekile ekuvikeleni nasekoseni impilo yabantu abaningi.",zul,machine,1
"UMmeli uMakhado Rama bulana uqashwe njengo Mlamuli. Uthi leli hhovisi lisungulwe ukusiza abantu abangajabule ngezinsizakalo ze-GEPF. Lizoba wusizo olukhulu kubantu abangakwazi uku khokhela usizo lwezo mthetho. Ngaphambi koku thi abantu bahambise izikhalazo zabo eHhovisi Lomvikeli Womphakathi noma ezinkantolo, bangafuna isixazululo kuMlamuli.",zul,human,0
"Ukudla kwesintu kwesiZulu sekubeke isikhumbuzo esikhulu eKapa, lapho indawo yokudlela entsha ibonisa ubuciko bokupheka kwesiZulu. Umnikazi walolu hlelo uchaza ukuthi isinqumo sakhe sishone ekutheni izivakashi ezifika eKapa zingakwazi ukubona ukuthi iNingizimu Afrika iyizwe elinjani ngokusebenzisa ukudla kwesintu. Lolu hlelo luhlose ukugqugquzela amasiko nobunjalo bezizwe ukuze kwaziwe kabanzi ngamagugu ethu. Lokhu sekudonsa abantu abaningi, okwenza ukuba kube nokuziqhenya okukhulu ngamasiko esiZulu kuleli dolobha.",zul,machine,1
"We may not always recognise it, but the fire at Parliament demonstrated how strongly South Africans feel about their democracy. It is a reminder also of how important it is that we work to strengthen and defend that democracy. While the Parliamentary buildings have been damaged beyond use, the institution of Parliament continues its work in the service of the people. This is an important reminder that our democratic institutions are not defined by the buildings that house them, but by the work they do and by the confidence that the people have in them.",eng,human,0
"Load shedding, referred to as ""ukukhanyiswa nokucishwa kukagesi,"" is the deliberate shutdown of electric power in specific areas to prevent a total collapse of the national power grid. This occurs when the demand for electricity exceeds the available supply, often due to technical failures or maintenance issues at power stations. These scheduled outages disrupt essential services and negatively impact the daily lives and economic stability of citizens. By rotating the outages, utility providers attempt to manage the limited energy resources across the country.",eng,machine,1
"This text provides guidelines on returning to work after recovering from COVID-19. It addresses the specific duration individuals must remain in isolation following a positive diagnosis. Furthermore, it clarifies that these isolation protocols apply to both symptomatic and asymptomatic cases.",eng,machine,1
"Ensure you have a valid will to protect your assets and your loved ones. If you pass away without one, your estate will be distributed according to the Intestate Succession Act. This law determines who inherits your property, which may not align with your personal wishes. Drafting a will ensures that your belongings are distributed exactly as you intend.",eng,machine,1
"I-Kevali Chemicals iyinkampani yokuqala yabantu abamnyama eFreyistata ekhiqiza amakhemikhali ahlukahlukene. Le nkampani ikhiqiza imikhiqizo okulanza ama-nzi, izinto zokuhlanza izindlu, kanye neglu yokunamathisela. Ngokwenza lokhu, idala amathuba emisebenzi amaningi kubantu baseFreyistata. Lokhu kusiza ekuthuthukiseni umnotho nokukhuthaza ukuzimela kwabo abamnyama emkhakheni wezemboni.",zul,machine,1
"THE BRAINS OF PRESCHOOL children grow at an incredible rate and help lay the foundations of language, thinking and social and emotional development. Children from Upington in the Northern Cape are benefiting from 10 early childhood development (ECDs) centres recently launched by the Department of Social Develop ment (DSD). Five-year-old Lithemba Bacela, who lives with cerebral palsy and has a speech impairment, is better able to indicate what she feels and needs, thanks to her time at one of these centres, Oasis Skills Development Centre’s ECD unit. Lithemba lives in Paballelo with her mother, Elizabeth Bacela, who says her child’s communication skills have improved since she started at the centre last year.",eng,human,0
"This community-based initiative aims to restore hope by empowering victims and educating them about their fundamental rights. The program provides essential support to more than one million residents in Thohoyandou and the surrounding areas. By increasing awareness, it helps individuals better understand and advocate for their own legal protections.",eng,machine,1
"iPhiko Olukhethekile Kwezokuphenywa Kwamacala (i-SIU) likhiphile umbiko wayo wokugcina mayelana nokusetshenziswa budedengu kwezimali ze-COVID-19. Lo mbiko ugxile ekuphenyweni kwezinsolo zenkohlakalo ezitholakale kuzo zonke izinhlaka zikahulumeni. Ngenxa yalokhu, ababhebhezeli benkohlakalo manje sebabhekana nomthetho ukuze kubuyiswe imali yomphakathi. Lokhu kwenziwa ngenhloso yokuthi kube nokuzibophezela ngokusebenzisa kabi izinsiza zikahulumeni ngesikhathi sobubi.",zul,machine,1
"The department is dedicated to enhancing healthcare for survivors of sexual abuse by ensuring they receive dignified treatment. To achieve this, doctors are being trained and equipped with specialized skills tailored to the specific needs of these survivors. This initiative reflects a broader commitment to providing comprehensive and compassionate medical care for all victims of such crimes.",eng,machine,1
"The development organization Impande South Africa, with support from the Nelson Mandela Foundation, has established a new center dedicated to child development. Highlighting the principle that such institutions are the key to a brighter future, the facility provides essential resources for the youth. The center has already garnered recognition for the profound dedication shown by its staff in supporting the growth and well-being of local children.",eng,machine,1
"Ontanga bami bebengenza inhlekisa ngesikhathi ngiqala ukuse benza epulazini bethi ipulazi elabantu abangafundile. “Lokhu kwakungizwisa ubuhlungu kakhulu kodwa ngangifisa ukuqokelela ulwa zi ngezolimo ukuze ngolunye usuku ngigxile kulo mkha kha,” elandisa. Kwathi lapho uMatlakane eseqokelele ulwazi, waqonda kumnikazi wepulazi u-Johan Nel, walapho ayevolontiya khona wacela ukutshala imbe wu alime ophepha abaluhlaza. U-Nel wamabela emhlabeni wakhe umhlaba ongamahekthara amabili.",zul,human,0
"It spoke of the need for economic policy that democratises the economy and creates productive employment opportunities at a living wage for all South Africans. The document further envisages a dynamic private sector, employing the skills and acumen of all South Africans … and of business activities which contribute significantly to job creation, being actively encouraged. In the recent State of the Nation Address, I outlined how government, business and labour should work together, each using their unique capabilities, to create jobs. One of the most important drivers of growth and employment are stateowned enterprises (SOEs).",eng,human,0
"Abaphathi bazimisele futhi banezinhlelo ezinhle zoku nweba wonke amachweba amahlanu endawo. Lokhu kufaka phakathi uku qinisa umgudu wechweba obi zwa ngeMaydon Wharf uku vumela imikhumbi emikhulu, yesimanje ukuthi ingene echwebeni, ukugcwaliswa kwesikhumulo iPier 1 kanye ne-Pier 2 ukwakha umthamo owengeziwe weziqukathi zokugcina impahla kanye nokuthuthukiswa kwesite shi seziqukathi zokugcina impahla esisha esisePoint Precinct . Uma sekuhlangene, lokhu kunwetshwa kwengqalasizi nda yechweba kuzodinga izigidigidi eziyi-100 zamara ndi kutshalomali olusha lwemi nyaka eyishumi ezayo noma ngaphezulu. Lokhu kuzoletha inguquko ephelele kwichwe ba, okuzonweba umthamo wokugcina iziqukathi zoku gcina impahla kusuka kwizigidi ezi-2.9 kuya nga phezu kwezigidi eziyi-11.",zul,human,0
"“He completed the treat-ment and was cured. He went back to work as his employer had kept his job for him,” says Harrison.Know the symptoms of TB If you have some of the fol-lowing symptoms, then you should visit your nearest clinic or hospital to be tested for TB: • Coughing that lasts three or more weeks; • Coughing up blood; • Chest pain, or pain when breathing or coughing; • Unintentional weight loss; • Fatigue; • Fever.HEALTHFor more information about the USAID TB South Africa Project, contact 012 484 9300.",eng,human,0
"Wengeze ngokuthi kuno mhlaba owanele ongalimeka ukusekela izigidi zabalimi abancane abafuya izinkukhu, imfuyo, izithelo kanye nezitshalo. Kwamanje, abalimi abangaphezulu kwezi-100 000 bathole amavawusha okwandisa imikhiqizo yabo futhi lolu hlelo luzonwetshwa ukuze lufinyelele kubalimi abaningi. Inkohlakalo kanye nobugebengu Kusukela ekusungulweni kweKhomishana Ephenya ngokuQhwagwa Kwamandla oMbuso, ukuya ekuphenyweni mayelana nezinkontileka zokuthengwa kwezimpahla ezihambisana neCOVID-19, uMongameli uRamaphosa wenza konke okusemandleni ukuvundulula aqede inkohlakalo. “Awukho namunye umzamo wethu oyakuphumelela ekufukuleni umnotho wethu uma singasisusi lesi sihlava esibi senkohlakalo manje futhi unomphela,” kusho uMongameli.",zul,human,0
"Kubalulekile ukuba sisebenzisane namaphoyisa ukuze sinciphise ubugebengu ezweni lethu. Uma ubona into engalungile noma ubugebengu benzeka, bicabangele amaphoyisa ngokushesha. Ukunikeza ulwazi olubalulekile kusiza amaphoyisa ukuba ababambe abenzi bobubi. Ngokubambisana, singenza iNingizimu Afrika ibe yindawo ephephile kuye wonke umuntu.",zul,machine,1
"Ngichithe isikhathi eside ngikhathazekile ngokuxhaso lwezimali ngenxa yokuba ngiphuma ekhaya elintulayo. Konke kodwa kwashintsha ngonyaka wezi-2018 lapho ngithola khona umfundaze ophuma ku-MISA, okwakuyisikhala sokukhanya empilweni yami. Le thuba lingivulele iminyango eminingi futhi langinika ithemba lokuphumelela. Lokhu kuqinisekisa ukuthi ngosizo olufanele, noma ngubani angakwazi ukwakha impilo engcono futhi aqhube phambili.",zul,machine,1
